target,model_variant,branch,ID,Atoms,Charge,split,seed,split_method,source_sha256
Distortion_E,main_and_supplementary,small,32,36,-1,test,42,per_regime_random_row_80_20_seed42,086762063b5535f696fe83fb1f83c66b62242d3de87115e4f0e8cb53ad394128
Distortion_E,main_and_supplementary,small,4994,34,0,test,42,per_regime_random_row_80_20_seed42,086762063b5535f696fe83fb1f83c66b62242d3de87115e4f0e8cb53ad394128
Distortion_E,main_and_supplementary,small,5001,36,0,test,42,per_regime_random_row_80_20_seed42,086762063b5535f696fe83fb1f83c66b62242d3de87115e4f0e8cb53ad394128
Distortion_E,main_and_supplementary,small,4982,30,0,test,42,per_regime_random_row_80_20_seed42,086762063b5535f696fe83fb1f83c66b62242d3de87115e4f0e8cb53ad394128
Distortion_E,main_and_supplementary,small,5,28,-1,test,42,per_regime_random_row_80_20_seed42,086762063b5535f696fe83fb1f83c66b62242d3de87115e4f0e8cb53ad394128
Distortion_E,main_and_supplementary,small,4985,32,0,test,42,per_regime_random_row_80_20_seed42,086762063b5535f696fe83fb1f83c66b62242d3de87115e4f0e8cb53ad394128
Distortion_E,main_and_supplementary,small,34,36,-1,test,42,per_regime_random_row_80_20_seed42,086762063b5535f696fe83fb1f83c66b62242d3de87115e4f0e8cb53ad394128
Distortion_E,main_and_supplementary,small,13,32,-1,test,42,per_regime_random_row_80_20_seed42,086762063b5535f696fe83fb1f83c66b62242d3de87115e4f0e8cb53ad394128
Distortion_E,main_and_supplementary,small,27,36,-1,test,42,per_regime_random_row_80_20_seed42,086762063b5535f696fe83fb1f83c66b62242d3de87115e4f0e8cb53ad394128
Distortion_E,main_and_supplementary,small,5004,36,0,test,42,per_regime_random_row_80_20_seed42,086762063b5535f696fe83fb1f83c66b62242d3de87115e4f0e8cb53ad394128
Distortion_E,main_and_supplementary,intermediate,3269,50,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,606,50,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5958,52,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,379,48,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5978,52,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,2905,48,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,714,50,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,2695,44,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5361,48,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5568,50,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,3593,52,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,1042,52,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,2960,48,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,2804,46,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5589,50,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,3662,52,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,2669,44,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,612,50,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5564,50,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,929,52,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,2783,46,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5739,50,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,564,50,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,212,44,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,3416,52,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,458,48,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,716,50,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5535,50,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,3623,52,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5653,50,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5557,50,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5017,38,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,893,52,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5486,48,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,324,46,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,1035,52,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,3723,52,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5893,52,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,2673,44,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5468,48,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,213,44,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,1047,52,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,6017,52,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,2760,46,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,3685,52,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,406,48,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,2841,48,1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,765,50,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,634,50,-1,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
Distortion_E,main_and_supplementary,intermediate,5161,44,0,train,42,per_regime_random_row_80_20_seed42,8526b94ea6414de545ecfd327307d30508d8774c7bbff957edb4846da3856ce4
